,subject,task,session,run,ppg,rsp,ecg,eda,biopac,eyetracking,ppg_quality_mean,ppg_quality_std,rsp_quality_mean,rsp_quality_std,ecg_quality_mean,ecg_quality_std
87,2,PassiveLowVid,03Nature,0,False,False,False,False,False,False,,,,,,
88,2,PassiveLowVid,03Nature,1,True,True,True,True,True,True,0.9488842208113704,0.0682562417313262,23.341442590471683,2.1036341173256115,0.765535711591982,0.1651904721489268
89,2,PassiveLowVid,03Nature,2,False,False,False,False,False,False,,,,,,
90,2,PassiveMixedVid,03Nature,0,False,False,False,False,False,False,,,,,,
91,2,PassiveMixedVid,03Nature,1,True,True,True,True,True,True,0.6907146692228939,0.1947428352453824,24.55534060314644,2.783737157943597,0.8171752760723235,0.1288642346333702
92,2,PassiveMixedVid,03Nature,2,False,False,False,False,False,False,,,,,,
93,2,Rest,03Nature,0,False,False,False,False,False,False,,,,,,
94,2,Rest,03Nature,1,False,False,False,False,False,False,,,,,,
95,2,Rest,03Nature,2,False,False,False,False,False,False,,,,,,
96,2,VisualLoc,03Nature,0,False,False,False,False,False,False,,,,,,
97,2,VisualLoc,03Nature,1,False,False,False,False,False,False,,,,,,
98,2,VisualLoc,03Nature,2,False,False,False,False,False,False,,,,,,
99,2,ActiveHighVid,04EntSports,0,False,False,False,False,False,False,,,,,,
100,2,ActiveHighVid,04EntSports,1,True,True,True,True,True,True,0.9897911323484876,0.0077934239675609,10.690877712564127,1.9220828510288157,0.7659819238200904,0.1862559447484994
101,2,ActiveHighVid,04EntSports,2,False,False,False,False,False,False,,,,,,
102,2,ActiveLowVid,04EntSports,0,False,False,False,False,False,False,,,,,,
103,2,ActiveLowVid,04EntSports,1,True,True,True,True,True,True,0.96396930434481,0.0397847262055785,11.049048663803468,1.450940689353634,0.949466138834843,0.0516754887868584
104,2,ActiveLowVid,04EntSports,2,False,False,False,False,False,False,,,,,,
105,2,ActiveMixedVid,04EntSports,0,False,False,False,False,False,False,,,,,,
106,2,ActiveMixedVid,04EntSports,1,True,True,True,True,True,True,0.8070895732697629,0.1549267602827835,11.64040798067759,1.0544668401991804,0.7307645875581311,0.2009745483315834
107,2,ActiveMixedVid,04EntSports,2,False,False,False,False,False,False,,,,,,
108,2,MID,04EntSports,0,False,False,False,False,False,False,,,,,,
109,2,MID,04EntSports,1,False,False,False,False,False,False,,,,,,
110,2,MID,04EntSports,2,False,False,False,False,False,False,,,,,,
111,2,MovieThePresent,04EntSports,0,False,False,False,False,False,False,,,,,,
112,2,MovieThePresent,04EntSports,1,False,False,False,False,False,False,,,,,,
113,2,MovieThePresent,04EntSports,2,False,False,False,False,False,False,,,,,,
114,2,PVT,04EntSports,0,False,False,False,False,False,False,,,,,,
115,2,PVT,04EntSports,1,True,True,True,True,True,True,0.8317488507661868,0.1423766870516629,11.177043318964396,1.2921890814616246,0.8671620474856593,0.1061044555880873
116,2,PVT,04EntSports,2,False,False,False,False,False,False,,,,,,
117,2,PassiveHighVid,04EntSports,0,False,False,False,False,False,False,,,,,,
118,2,PassiveHighVid,04EntSports,1,True,True,True,True,True,True,0.8313327351772603,0.2786009838232519,11.374032135702006,1.1452957317510566,0.7706148679454928,0.1772703553696032
119,2,PassiveHighVid,04EntSports,2,False,False,False,False,False,False,,,,,,
120,2,PassiveLowVid,04EntSports,0,False,False,False,False,False,False,,,,,,
121,2,PassiveLowVid,04EntSports,1,True,True,True,True,True,True,0.9823422240827469,0.0134211632900566,10.384483069020632,2.239150363749796,0.7612082301901223,0.1903991716309932
122,2,PassiveLowVid,04EntSports,2,False,False,False,False,False,False,,,,,,
123,2,PassiveMixedVid,04EntSports,0,False,False,False,False,False,False,,,,,,
124,2,PassiveMixedVid,04EntSports,1,True,True,True,True,True,True,0.9907654552138736,0.0314357905202244,9.093897562509817,2.7327085954244903,0.7629684527539585,0.1876469124107826
125,2,PassiveMixedVid,04EntSports,2,False,False,False,False,False,False,,,,,,
126,2,Rest,04EntSports,0,False,False,False,False,False,False,,,,,,
127,2,Rest,04EntSports,1,False,False,False,False,False,False,,,,,,
128,2,Rest,04EntSports,2,False,False,False,False,False,False,,,,,,
129,2,VisualLoc,04EntSports,0,False,False,False,False,False,False,,,,,,
130,2,VisualLoc,04EntSports,1,False,False,False,False,False,False,,,,,,
131,2,VisualLoc,04EntSports,2,False,False,False,False,False,False,,,,,,
132,2,ActiveHighVid,05Advice,0,False,False,False,False,False,False,,,,,,
133,2,ActiveHighVid,05Advice,1,True,True,True,True,True,True,0.9717543615570432,0.0888148686299635,10.182956674407398,1.8043207455521937,0.853351381102867,0.219310989069556
134,2,ActiveHighVid,05Advice,2,False,False,False,False,False,False,,,,,,
135,2,ActiveLowVid,05Advice,0,False,False,False,False,False,False,,,,,,
136,2,ActiveLowVid,05Advice,1,True,True,True,True,True,True,0.98607668974913,0.0163527387964951,10.633948347208586,1.310609262439089,0.8364473123874957,0.2812831204203265
137,2,ActiveLowVid,05Advice,2,False,False,False,False,False,False,,,,,,
138,2,ActiveMixedVid,05Advice,0,False,False,False,False,False,False,,,,,,
139,2,ActiveMixedVid,05Advice,1,True,True,True,True,True,True,0.9726082312618796,0.0807156476160007,9.505116203878924,2.556837383664832,0.8517374306368163,0.2156011146823798
140,2,ActiveMixedVid,05Advice,2,False,False,False,False,False,False,,,,,,
141,2,MID,05Advice,0,False,False,False,False,False,False,,,,,,
142,2,MID,05Advice,1,False,False,False,False,False,False,,,,,,
143,2,MID,05Advice,2,False,False,False,False,False,False,,,,,,
144,2,MovieThePresent,05Advice,0,False,False,False,False,False,False,,,,,,
145,2,MovieThePresent,05Advice,1,False,False,False,False,False,False,,,,,,
146,2,MovieThePresent,05Advice,2,False,False,False,False,False,False,,,,,,
147,2,PVT,05Advice,0,False,False,False,False,False,False,,,,,,
148,2,PVT,05Advice,1,True,True,True,True,True,True,0.9889098960416592,0.0125340628190127,10.814638519003434,1.3001924551087258,0.7364070442919521,0.3298050003406763
149,2,PVT,05Advice,2,False,False,False,False,False,False,,,,,,
150,2,PassiveHighVid,05Advice,0,False,False,False,False,False,False,,,,,,
151,2,PassiveHighVid,05Advice,1,True,True,True,True,True,True,0.98789354331548,0.0161379750580693,10.532889642350492,1.5696587428600082,0.7450011765884786,0.2725815085943779
152,2,PassiveHighVid,05Advice,2,False,False,False,False,False,False,,,,,,
153,2,PassiveLowVid,05Advice,0,False,False,False,False,False,False,,,,,,
154,2,PassiveLowVid,05Advice,1,True,True,True,True,True,True,0.9766573588635158,0.0613025053717445,9.961942720348487,2.2329671378934433,0.7417375905751967,0.3681839618140451
155,2,PassiveLowVid,05Advice,2,False,False,False,False,False,False,,,,,,
156,2,PassiveMixedVid,05Advice,0,False,False,False,False,False,False,,,,,,
157,2,PassiveMixedVid,05Advice,1,True,True,True,True,True,True,0.9801980052692144,0.05336819546496,10.632496800709134,1.927321402047702,0.8109555746202944,0.3435899652539326
158,2,PassiveMixedVid,05Advice,2,False,False,False,False,False,False,,,,,,
159,2,Rest,05Advice,0,False,False,False,False,False,False,,,,,,
160,2,Rest,05Advice,1,False,False,False,False,False,False,,,,,,
161,2,Rest,05Advice,2,False,False,False,False,False,False,,,,,,
162,2,VisualLoc,05Advice,0,False,False,False,False,False,False,,,,,,
163,2,VisualLoc,05Advice,1,False,False,False,False,False,False,,,,,,
164,2,VisualLoc,05Advice,2,False,False,False,False,False,False,,,,,,
165,2,ActiveHighVid,06Travel,0,False,False,False,False,False,False,,,,,,
166,2,ActiveHighVid,06Travel,1,True,True,False,True,True,True,0.9947766212175184,0.0059570041434622,10.747436506230876,1.3059919867292442,,
167,2,ActiveHighVid,06Travel,2,False,False,False,False,False,False,,,,,,
168,2,ActiveLowVid,06Travel,0,False,False,False,False,False,False,,,,,,
169,2,ActiveLowVid,06Travel,1,True,True,False,True,True,True,0.9941326361512314,0.0062710269129806,10.591710893845669,1.755728897648848,,
170,2,ActiveLowVid,06Travel,2,False,False,False,False,False,False,,,,,,
171,2,ActiveMixedVid,06Travel,0,False,False,False,False,False,False,,,,,,
172,2,ActiveMixedVid,06Travel,1,True,True,False,True,True,True,0.9894657600616302,0.0159609056481698,9.103245056233732,2.4394807790869084,,
173,2,ActiveMixedVid,06Travel,2,False,False,False,False,False,False,,,,,,
174,2,MID,06Travel,0,False,False,False,False,False,False,,,,,,
175,2,MID,06Travel,1,False,False,False,False,False,False,,,,,,
176,2,MID,06Travel,2,False,False,False,False,False,False,,,,,,
177,2,MovieThePresent,06Travel,0,False,False,False,False,False,False,,,,,,
178,2,MovieThePresent,06Travel,1,False,False,False,False,False,False,,,,,,
179,2,MovieThePresent,06Travel,2,False,False,False,False,False,False,,,,,,
180,2,PVT,06Travel,0,False,False,False,False,False,False,,,,,,
181,2,PVT,06Travel,1,True,True,False,True,True,True,0.9878447595697984,0.0120508136457502,11.730609769685588,1.0892069017902193,,
182,2,PVT,06Travel,2,False,False,False,False,False,False,,,,,,
183,2,PassiveHighVid,06Travel,0,False,False,False,False,False,False,,,,,,
184,2,PassiveHighVid,06Travel,1,True,True,False,True,True,True,0.9914569038948274,0.0321039007722077,10.329299046546332,1.7087586767610832,,
185,2,PassiveHighVid,06Travel,2,False,False,False,False,False,False,,,,,,
186,2,PassiveLowVid,06Travel,0,False,False,False,False,False,False,,,,,,
187,2,PassiveLowVid,06Travel,1,True,True,True,True,True,True,0.9787446892115264,0.0630028645792023,5.953836143767197,3.2516647554084597,0.8660740837776981,0.2063830468955221
188,2,PassiveLowVid,06Travel,2,False,False,False,False,False,False,,,,,,
189,2,PassiveMixedVid,06Travel,0,False,False,False,False,False,False,,,,,,
190,2,PassiveMixedVid,06Travel,1,True,True,False,True,True,True,0.9947465254305768,0.0068044245862228,10.533128822266118,1.629602334511877,,
191,2,PassiveMixedVid,06Travel,2,False,False,False,False,False,False,,,,,,
192,2,Rest,06Travel,0,False,False,False,False,False,False,,,,,,
193,2,Rest,06Travel,1,False,False,False,False,False,False,,,,,,
194,2,Rest,06Travel,2,False,False,False,False,False,False,,,,,,
195,2,VisualLoc,06Travel,0,False,False,False,False,False,False,,,,,,
196,2,VisualLoc,06Travel,1,False,False,False,False,False,False,,,,,,
197,2,VisualLoc,06Travel,2,False,False,False,False,False,False,,,,,,
198,2,ActiveHighVid,07Fitness,0,False,False,False,False,False,False,,,,,,
199,2,ActiveHighVid,07Fitness,1,True,True,False,True,True,True,0.9682906937061502,0.0709775760194122,10.957702716333507,1.6800366013569523,,
200,2,ActiveHighVid,07Fitness,2,False,False,False,False,False,False,,,,,,
201,2,ActiveLowVid,07Fitness,0,True,True,False,True,True,False,0.9348248441410608,0.1049827034758962,13.135966508316564,0.854438839525807,,
202,2,ActiveLowVid,07Fitness,1,True,True,False,True,True,False,0.960597031550247,0.0875042683336872,11.725555069064344,1.6401791736321714,,
203,2,ActiveLowVid,07Fitness,2,False,False,False,False,False,True,,,,,,
204,2,ActiveMixedVid,07Fitness,0,False,False,False,False,False,False,,,,,,
205,2,ActiveMixedVid,07Fitness,1,True,True,False,True,True,True,0.968178282023659,0.0707153732021739,9.345662310295356,2.5879511284041588,,
206,2,ActiveMixedVid,07Fitness,2,False,False,False,False,False,False,,,,,,
207,2,MID,07Fitness,0,False,False,False,False,False,False,,,,,,
208,2,MID,07Fitness,1,False,False,False,False,False,False,,,,,,
209,2,MID,07Fitness,2,False,False,False,False,False,False,,,,,,
210,2,MovieThePresent,07Fitness,0,False,False,False,False,False,False,,,,,,
211,2,MovieThePresent,07Fitness,1,False,False,False,False,False,False,,,,,,
212,2,MovieThePresent,07Fitness,2,False,False,False,False,False,False,,,,,,
213,2,PVT,07Fitness,0,False,False,False,False,False,False,,,,,,
214,2,PVT,07Fitness,1,True,True,False,True,True,True,0.9512546001362596,0.1600024084778958,12.102317490629655,2.270282230436865,,
215,2,PVT,07Fitness,2,False,False,False,False,False,False,,,,,,
216,2,PassiveHighVid,07Fitness,0,False,False,False,False,False,False,,,,,,
217,2,PassiveHighVid,07Fitness,1,True,True,False,True,True,True,0.9500678542153732,0.0957522493256654,11.283595747193887,1.522636531016863,,
218,2,PassiveHighVid,07Fitness,2,False,False,False,False,False,False,,,,,,
219,2,PassiveLowVid,07Fitness,0,False,False,False,False,False,False,,,,,,
220,2,PassiveLowVid,07Fitness,1,True,True,False,True,True,True,0.9670389534969458,0.0511178645500991,10.425659451989883,2.2039927605220755,,
221,2,PassiveLowVid,07Fitness,2,False,False,False,False,False,False,,,,,,
222,2,PassiveMixedVid,07Fitness,0,False,False,False,False,False,False,,,,,,
223,2,PassiveMixedVid,07Fitness,1,True,True,False,True,True,True,0.9460165428442416,0.1463801712101461,11.999386603357308,1.3616061709223797,,
224,2,PassiveMixedVid,07Fitness,2,False,False,False,False,False,False,,,,,,
225,2,Rest,07Fitness,0,False,False,False,False,False,False,,,,,,
226,2,Rest,07Fitness,1,False,False,False,False,False,False,,,,,,
227,2,Rest,07Fitness,2,False,False,False,False,False,False,,,,,,
228,2,VisualLoc,07Fitness,0,False,False,False,False,False,False,,,,,,
229,2,VisualLoc,07Fitness,1,False,False,False,False,False,False,,,,,,
230,2,VisualLoc,07Fitness,2,False,False,False,False,False,False,,,,,,
231,2,ActiveHighVid,08Beauty,0,False,False,False,False,False,False,,,,,,
232,2,ActiveHighVid,08Beauty,1,True,True,False,True,True,True,0.9824344589882308,0.0465784096231172,10.28641282662347,1.4243311736559352,,
233,2,ActiveHighVid,08Beauty,2,False,False,False,False,False,False,,,,,,
234,2,ActiveLowVid,08Beauty,0,False,False,False,False,False,False,,,,,,
235,2,ActiveLowVid,08Beauty,1,True,True,False,True,True,True,0.9910863786591212,0.0077915395595077,11.58601412443762,1.3069025101017542,,
236,2,ActiveLowVid,08Beauty,2,False,False,False,False,False,False,,,,,,
237,2,ActiveMixedVid,08Beauty,0,False,False,False,False,False,False,,,,,,
238,2,ActiveMixedVid,08Beauty,1,True,True,False,True,True,True,0.977332568268424,0.0189867007221393,11.550872027573492,1.2329946472947602,,
239,2,ActiveMixedVid,08Beauty,2,False,False,False,False,False,False,,,,,,
240,2,MID,08Beauty,0,False,False,False,False,False,False,,,,,,
241,2,MID,08Beauty,1,False,False,False,False,False,False,,,,,,
242,2,MID,08Beauty,2,False,False,False,False,False,False,,,,,,
243,2,MovieThePresent,08Beauty,0,False,False,False,False,False,False,,,,,,
244,2,MovieThePresent,08Beauty,1,False,False,False,False,False,False,,,,,,
245,2,MovieThePresent,08Beauty,2,False,False,False,False,False,False,,,,,,
246,2,PVT,08Beauty,0,False,False,False,False,False,False,,,,,,
247,2,PVT,08Beauty,1,True,True,True,True,True,True,0.9758553380144944,0.062046034920599,10.313178709798214,2.230071524353904,0.588642842059767,1.1829604357095072
248,2,PVT,08Beauty,2,False,False,False,False,False,False,,,,,,
249,2,PassiveHighVid,08Beauty,0,False,False,False,False,False,False,,,,,,
250,2,PassiveHighVid,08Beauty,1,True,True,False,True,True,True,0.97762004726131,0.0601650143719279,11.06651225693838,1.842518923208975,,
251,2,PassiveHighVid,08Beauty,2,False,False,False,False,False,False,,,,,,
252,2,PassiveLowVid,08Beauty,0,False,False,False,False,False,False,,,,,,
253,2,PassiveLowVid,08Beauty,1,True,True,True,True,True,True,0.988766087628378,0.0372154393726121,11.055576710972169,1.554925167957663,0.5015615903585771,0.881419978632039
254,2,PassiveLowVid,08Beauty,2,False,False,False,False,False,False,,,,,,
255,2,PassiveMixedVid,08Beauty,0,False,False,False,False,False,False,,,,,,
256,2,PassiveMixedVid,08Beauty,1,True,True,False,True,True,True,0.9848598904872272,0.0132848757209055,10.870876847651378,2.1033165630174153,,
257,2,PassiveMixedVid,08Beauty,2,False,False,False,False,False,False,,,,,,
258,2,Rest,08Beauty,0,False,False,False,False,False,False,,,,,,
259,2,Rest,08Beauty,1,False,False,False,False,False,False,,,,,,
260,2,Rest,08Beauty,2,False,False,False,False,False,False,,,,,,
261,2,VisualLoc,08Beauty,0,False,False,False,False,False,False,,,,,,
262,2,VisualLoc,08Beauty,1,False,False,False,False,False,False,,,,,,
263,2,VisualLoc,08Beauty,2,False,False,False,False,False,False,,,,,,
264,2,ActiveHighVid,09Pets,0,False,False,False,False,False,False,,,,,,
265,2,ActiveHighVid,09Pets,1,True,True,False,True,True,True,0.9952160160943944,0.0036408377634648,11.064812769500923,1.8621291672367644,,
266,2,ActiveHighVid,09Pets,2,False,False,False,False,False,False,,,,,,
267,2,ActiveLowVid,09Pets,0,False,False,False,False,False,False,,,,,,
268,2,ActiveLowVid,09Pets,1,True,True,False,True,True,True,0.9920823527746424,0.0055269103370706,10.94855240890102,2.2163139152126794,,
269,2,ActiveLowVid,09Pets,2,False,False,False,False,False,False,,,,,,
270,2,ActiveMixedVid,09Pets,0,False,False,False,False,False,False,,,,,,
271,2,ActiveMixedVid,09Pets,1,True,True,True,True,True,True,0.9903143009634698,0.0090091519716023,9.537468904375569,2.524849605423909,6.519793628277241,8.589773520303035
272,2,ActiveMixedVid,09Pets,2,False,False,False,False,False,False,,,,,,
273,2,MID,09Pets,0,False,False,False,False,False,False,,,,,,
274,2,MID,09Pets,1,False,False,False,False,False,False,,,,,,
275,2,MID,09Pets,2,False,False,False,False,False,False,,,,,,
276,2,MovieThePresent,09Pets,0,False,False,False,False,False,False,,,,,,
277,2,MovieThePresent,09Pets,1,False,False,False,False,False,False,,,,,,
278,2,MovieThePresent,09Pets,2,False,False,False,False,False,False,,,,,,
279,2,PVT,09Pets,0,False,False,False,False,False,False,,,,,,
280,2,PVT,09Pets,1,True,True,False,True,True,True,0.9879929179764853,0.0123203328756655,11.888887680253342,1.3380356178769544,,
281,2,PVT,09Pets,2,False,False,False,False,False,False,,,,,,
282,2,PassiveHighVid,09Pets,0,False,False,False,False,False,False,,,,,,
283,2,PassiveHighVid,09Pets,1,True,True,False,True,True,True,0.9908808203007736,0.0153066627735036,10.947452702222268,2.1617199839053,,
284,2,PassiveHighVid,09Pets,2,False,False,False,False,False,False,,,,,,
285,2,PassiveLowVid,09Pets,0,False,False,False,False,False,False,,,,,,
286,2,PassiveLowVid,09Pets,1,True,True,False,True,True,True,0.9942948475681024,0.004650246597024,11.748651719974063,1.7281995143925484,,
287,2,PassiveLowVid,09Pets,2,False,False,False,False,False,False,,,,,,
288,2,PassiveMixedVid,09Pets,0,False,False,False,False,False,False,,,,,,
289,2,PassiveMixedVid,09Pets,1,True,True,False,True,True,True,0.9942104785324452,0.0043228554853285,10.722554861521596,2.116241588589009,,
290,2,PassiveMixedVid,09Pets,2,False,False,False,False,False,False,,,,,,
291,2,Rest,09Pets,0,False,False,False,False,False,False,,,,,,
292,2,Rest,09Pets,1,False,False,False,False,False,False,,,,,,
293,2,Rest,09Pets,2,False,False,False,False,False,False,,,,,,
294,2,VisualLoc,09Pets,0,False,False,False,False,False,False,,,,,,
295,2,VisualLoc,09Pets,1,False,False,False,False,False,False,,,,,,
296,2,VisualLoc,09Pets,2,False,False,False,False,False,False,,,,,,
297,2,ActiveHighVid,10Food,0,False,False,False,False,False,False,,,,,,
298,2,ActiveHighVid,10Food,1,True,True,True,True,True,True,0.9755102933211952,0.0824525221336517,12.27409940922317,2.1884337696782095,0.6179044691678649,1.227259771871781
299,2,ActiveHighVid,10Food,2,False,False,False,False,False,False,,,,,,
300,2,ActiveLowVid,10Food,0,False,False,False,False,False,False,,,,,,
301,2,ActiveLowVid,10Food,1,True,True,False,True,True,True,0.9910311161435124,0.0456796734836918,12.957239803158265,1.888148856389935,,
302,2,ActiveLowVid,10Food,2,False,False,False,False,False,False,,,,,,
303,2,ActiveMixedVid,10Food,0,False,False,False,False,False,False,,,,,,
304,2,ActiveMixedVid,10Food,1,True,True,True,True,True,True,0.986894989091334,0.027686913257266,12.687202069369285,1.2879661132701168,-0.6000288274912741,4.2208106668857095
305,2,ActiveMixedVid,10Food,2,False,False,False,False,False,False,,,,,,
306,2,MID,10Food,0,False,False,False,False,False,False,,,,,,
307,2,MID,10Food,1,False,False,False,False,False,False,,,,,,
308,2,MID,10Food,2,False,False,False,False,False,False,,,,,,
309,2,MovieThePresent,10Food,0,False,False,False,False,False,False,,,,,,
310,2,MovieThePresent,10Food,1,False,False,False,False,False,False,,,,,,
311,2,MovieThePresent,10Food,2,False,False,False,False,False,False,,,,,,
312,2,PVT,10Food,0,False,False,False,False,False,False,,,,,,
313,2,PVT,10Food,1,True,True,False,True,True,True,0.9881275270961436,0.0115757892245947,12.302793023392963,1.981170353054124,,
314,2,PVT,10Food,2,False,False,False,False,False,False,,,,,,
315,2,PassiveHighVid,10Food,0,False,False,False,False,False,False,,,,,,
316,2,PassiveHighVid,10Food,1,True,True,False,True,True,True,0.9907844021221148,0.0151434266445899,13.07063063851232,1.370627148107172,,
317,2,PassiveHighVid,10Food,2,False,False,False,False,False,False,,,,,,
318,2,PassiveLowVid,10Food,0,False,False,False,False,False,False,,,,,,
319,2,PassiveLowVid,10Food,1,True,True,True,True,True,True,0.9900443676124506,0.0117535640674259,13.128431405644712,1.759447200855855,0.4919230210093216,1.2114194265264615
320,2,PassiveLowVid,10Food,2,False,False,False,False,False,False,,,,,,
321,2,PassiveMixedVid,10Food,0,False,False,False,False,False,False,,,,,,
322,2,PassiveMixedVid,10Food,1,True,True,False,True,True,True,0.9863381011726972,0.0196677880938521,12.7518084639592,2.114622508805178,,
323,2,PassiveMixedVid,10Food,2,False,False,False,False,False,False,,,,,,
324,2,Rest,10Food,0,False,False,False,False,False,False,,,,,,
325,2,Rest,10Food,1,False,False,False,False,False,False,,,,,,
326,2,Rest,10Food,2,False,False,False,False,False,False,,,,,,
327,2,VisualLoc,10Food,0,False,False,False,False,False,False,,,,,,
328,2,VisualLoc,10Food,1,False,False,False,False,False,False,,,,,,
329,2,VisualLoc,10Food,2,False,False,False,False,False,False,,,,,,
330,2,ActiveHighVid,misc,0,False,False,False,False,False,False,,,,,,
331,2,ActiveHighVid,misc,1,False,False,False,False,False,False,,,,,,
332,2,ActiveHighVid,misc,2,False,False,False,False,False,False,,,,,,
333,2,ActiveLowVid,misc,0,False,False,False,False,False,False,,,,,,
334,2,ActiveLowVid,misc,1,False,False,False,False,False,False,,,,,,
335,2,ActiveLowVid,misc,2,False,False,False,False,False,False,,,,,,
336,2,ActiveMixedVid,misc,0,False,False,False,False,False,False,,,,,,
337,2,ActiveMixedVid,misc,1,False,False,False,False,False,False,,,,,,
338,2,ActiveMixedVid,misc,2,False,False,False,False,False,False,,,,,,
339,2,MID,misc,0,False,False,False,False,False,False,,,,,,
340,2,MID,misc,1,True,True,False,True,True,False,0.9836090298724904,0.0205698015345237,10.7687231923285,2.3675214730834755,,
341,2,MID,misc,2,True,True,False,True,True,False,0.9815440095766929,0.0145812224890064,10.848300084319082,2.7880408547422464,,
342,2,MovieThePresent,misc,0,False,False,False,False,False,False,,,,,,
343,2,MovieThePresent,misc,1,True,True,False,True,True,True,0.9763864565994844,0.0167833466850792,10.299549253788625,2.359733044988417,,
344,2,MovieThePresent,misc,2,False,False,False,False,False,False,,,,,,
345,2,PVT,misc,0,False,False,False,False,False,False,,,,,,
346,2,PVT,misc,1,False,False,False,False,False,False,,,,,,
347,2,PVT,misc,2,False,False,False,False,False,False,,,,,,
348,2,PassiveHighVid,misc,0,False,False,False,False,False,False,,,,,,
349,2,PassiveHighVid,misc,1,False,False,False,False,False,False,,,,,,
350,2,PassiveHighVid,misc,2,False,False,False,False,False,False,,,,,,
351,2,PassiveLowVid,misc,0,False,False,False,False,False,False,,,,,,
352,2,PassiveLowVid,misc,1,False,False,False,False,False,False,,,,,,
353,2,PassiveLowVid,misc,2,False,False,False,False,False,False,,,,,,
354,2,PassiveMixedVid,misc,0,False,False,False,False,False,False,,,,,,
355,2,PassiveMixedVid,misc,1,False,False,False,False,False,False,,,,,,
356,2,PassiveMixedVid,misc,2,False,False,False,False,False,False,,,,,,
357,2,Rest,misc,0,False,False,False,False,False,False,,,,,,
358,2,Rest,misc,1,True,True,False,True,True,True,0.8946484992343947,0.311709366699998,11.731316422488266,1.6510515316865677,,
359,2,Rest,misc,2,False,False,False,False,False,False,,,,,,
360,2,VisualLoc,misc,0,False,False,False,False,False,False,,,,,,
361,2,VisualLoc,misc,1,True,True,False,True,True,False,0.9580225569269476,0.1090713194648105,11.79624451710543,3.1592527516523052,,
362,2,VisualLoc,misc,2,True,True,False,True,True,False,0.9879587203696591,0.0109262687151735,12.077683756910272,3.908755635624774,,
0,3,ActiveHighVid,01Fitness,0,False,False,False,False,False,False,,,,,,
1,3,ActiveHighVid,01Fitness,1,True,True,True,True,True,True,0.9949690990699114,0.0166602633066373,15.05045492237555,3.227343626618969,0.9024939963036642,0.1120167127061267
2,3,ActiveLowVid,01Fitness,0,False,False,False,False,False,False,,,,,,
3,3,ActiveLowVid,01Fitness,1,True,True,True,True,True,True,0.9903827380784092,0.0351291874614481,15.837389466209473,3.059972633286817,0.938755258609753,0.0832830624456712
4,3,ActiveMixedVid,01Fitness,0,False,False,False,False,False,False,,,,,,
5,3,ActiveMixedVid,01Fitness,1,True,True,True,True,True,True,0.9854968372014662,0.0594391923626106,13.403712976039488,2.6955365343163114,0.9364802236369424,0.084834490305478
6,3,PVT,01Fitness,0,False,False,False,False,False,False,,,,,,
7,3,PVT,01Fitness,1,True,True,True,True,True,True,0.9915725743002202,0.0208563119025309,12.279868534889609,1.976964115857068,0.9128413122475976,0.1186141050528841
8,3,PassiveHighVid,01Fitness,0,False,False,False,False,False,False,,,,,,
9,3,PassiveHighVid,01Fitness,1,True,True,True,True,True,True,0.9744358097048929,0.0884201838873557,14.39633422465074,2.336963899792988,0.9299170845895408,0.1119583614628241
10,3,PassiveLowVid,01Fitness,0,False,False,False,False,False,False,,,,,,
11,3,PassiveLowVid,01Fitness,1,True,True,True,True,True,True,0.9880764636473744,0.0227581274477954,14.207507952633708,2.782514565899865,0.8847838845600984,0.1061442085696854
12,3,PassiveMixedVid,01Fitness,0,False,False,False,False,False,False,,,,,,
13,3,PassiveMixedVid,01Fitness,1,True,True,True,True,True,True,0.9926735609551888,0.020753765941814,14.285643065902695,2.8933214225534725,0.8561677554531931,0.1177856391819786
14,3,ActiveHighVid,02Advice,0,False,False,False,False,False,False,,,,,,
15,3,ActiveHighVid,02Advice,1,True,True,True,True,True,True,0.9739953770757236,0.1019524494469772,15.475576818923452,3.185874183133107,0.9365792189585146,0.1208180157376763
16,3,ActiveLowVid,02Advice,0,True,True,True,True,True,False,0.9928506512320248,0.0192063818520067,14.242426478411064,3.522124855346443,0.9318696991640932,0.1283351061637697
17,3,ActiveLowVid,02Advice,1,False,False,False,False,False,True,,,,,,
18,3,ActiveMixedVid,02Advice,0,False,False,False,False,False,False,,,,,,
19,3,ActiveMixedVid,02Advice,1,True,True,True,True,True,True,0.9941150170254824,0.0363185272748693,14.710420157017966,3.2403019974066236,0.938390326539862,0.1387548938404224
20,3,PVT,02Advice,0,False,False,False,False,False,False,,,,,,
21,3,PVT,02Advice,1,True,True,True,True,True,True,0.9891841678081056,0.0456343924824846,13.89200253689289,2.6128331586667515,0.9105751559801014,0.1348754941040142
22,3,PassiveHighVid,02Advice,0,False,False,False,False,False,False,,,,,,
23,3,PassiveHighVid,02Advice,1,True,True,True,True,True,True,0.9969667177336125,0.0068241018208695,16.171537970860403,3.117028244213932,0.9190847403463984,0.1176505195591526
24,3,PassiveLowVid,02Advice,0,False,False,False,False,False,False,,,,,,
25,3,PassiveLowVid,02Advice,1,True,True,True,True,True,True,0.9898884147358458,0.0490400425936982,11.485562438755515,3.963326396423182,0.8972837636958326,0.1585919625293184
26,3,PassiveMixedVid,02Advice,0,False,False,False,False,False,False,,,,,,
27,3,PassiveMixedVid,02Advice,1,True,True,True,True,True,True,0.98720470526011,0.0463346562100535,14.625987108751188,3.492621379435576,0.9266043313539848,0.1161770499183888
